,path,orbit,lat,lon,Ca_r,Cf_r,An_r,rms
1842,152,86922,74.304238,215.244326,0.75958,1.35329,0.4852,6.34
1843,152,86922,74.30394799999998,215.245861,0.75958,1.35329,0.4852,6.5
1844,152,86922,74.303658,215.247395,0.75958,1.35329,0.4852,7.12
1845,152,86922,74.30391800000002,215.246019,0.75958,1.35329,0.4852,6.41
1846,152,86922,74.304,215.24369700000003,0.75958,1.35329,0.4852,5.32
1847,152,86922,74.30370500000002,215.24523,0.75958,1.35329,0.4852,6.26
1848,152,86922,74.303411,215.246763,0.75958,1.35329,0.4852,7.39
1849,152,86922,74.30367199999998,215.245402,0.75958,1.35329,0.4852,6.28
1850,152,86922,74.303756,215.243079,0.75958,1.35329,0.4852,5.17
1851,152,86922,74.303465,215.24461,0.75958,1.35329,0.4852,6.4
1852,152,86922,74.303173,215.246142,0.75958,1.35329,0.4852,6.76
1853,152,86922,74.303434,215.244772,0.75958,1.35329,0.4852,6.48
1854,152,86922,74.303517,215.242451,0.75803,1.35794,0.48055,5.14
1855,152,86922,74.30322199999998,215.243979,0.75958,1.35329,0.4852,7.04
1856,152,86922,74.302927,215.245506,0.75338,1.35174,0.47435,6.57
1857,152,86922,74.303188,215.244154,0.75958,1.35329,0.4852,7.45
1858,152,86922,74.30327700000002,215.241823,0.75803,1.35794,0.48055,5.19
1859,152,86922,74.30298499999998,215.243357,0.75803,1.35794,0.48055,8.48
1860,152,86922,74.302693,215.24489,0.75338,1.35174,0.47435,5.62
1861,152,86922,74.302953,215.243525,0.75803,1.35794,0.48055,8.43
1862,152,86922,74.303035,215.241187,0.75803,1.35794,0.48055,5.2
1863,152,86922,74.302743,215.242721,0.75803,1.35794,0.48055,9.15
1864,152,86922,74.30245,215.244256,0.75338,1.35484,0.4759,5.67
1865,152,86922,74.30271,215.242893,0.75803,1.35794,0.48055,8.97
1866,152,86922,74.30279399999998,215.24055,0.75803,1.35794,0.48055,4.92
1867,152,86922,74.302503,215.242093,0.75803,1.35794,0.48055,10.33
1868,152,86922,74.302211,215.243637,0.75338,1.35484,0.4759,6.19
1869,152,86922,74.302471,215.242262,0.75803,1.35794,0.48055,9.77
1870,152,86922,74.302553,215.23992400000003,0.75803,1.35794,0.48055,4.83
1871,152,86922,74.302262,215.241465,0.75803,1.35794,0.48055,11.03
1872,152,86922,74.30197,215.243006,0.75338,1.35484,0.4759,6.17
1873,152,86922,74.302229,215.241637,0.75338,1.35484,0.4759,9.82
1874,152,86922,74.302312,215.239299,0.75803,1.35794,0.48055,5.78
1875,152,86922,74.30202,215.240833,0.75338,1.35484,0.4759,11.38
1876,152,86922,74.30172900000002,215.242367,0.75338,1.35484,0.4759,6.22
1877,152,86922,74.301986,215.241012,0.75338,1.35484,0.4759,10.48
1878,152,86922,74.302082,215.23869,0.75803,1.35794,0.48055,6.77
1879,152,86922,74.30178599999998,215.240219,0.75338,1.35484,0.4759,11.61
1880,152,86922,74.30149,215.24174900000003,0.75338,1.35484,0.4759,5.92
1881,152,86922,74.301748,215.240415,0.75338,1.35484,0.4759,10.01
1882,152,86922,74.301835,215.238057,0.75803,1.35794,0.48055,7.64
1883,152,86922,74.301542,215.239589,0.75338,1.35484,0.4759,11.45
1884,152,86922,74.30125,215.24112,0.75338,1.35484,0.4759,5.78
1885,152,86922,74.301507,215.239775,0.75338,1.35484,0.4759,9.8
1886,152,86922,74.30159,215.237426,0.75803,1.35794,0.48055,8.38
1887,152,86922,74.301302,215.23897,0.75338,1.35484,0.4759,9.05
1888,152,86922,74.301013,215.240515,0.75338,1.35484,0.4759,5.54
1889,152,86922,74.301271,215.239134,0.75338,1.35484,0.4759,8.33
1890,152,86922,74.30134699999998,215.236802,0.75493,1.35794,0.4852,8.09
1891,152,86922,74.301058,215.23834,0.75338,1.35484,0.4759,8.85
1892,152,86922,74.30077,215.239879,0.75338,1.35484,0.4759,5.56
1893,152,86922,74.301027,215.238505,0.75338,1.35484,0.4759,8.22
1894,152,86922,74.301109,215.236182,0.75493,1.35794,0.4852,7.82
1895,152,86922,74.30081700000002,215.23771800000003,0.75493,1.35794,0.4852,8.2
1896,152,86922,74.300525,215.239254,0.75338,1.35484,0.4759,5.82
1897,152,86922,74.300784,215.237892,0.75493,1.35794,0.4852,7.9
1898,152,86922,74.300865,215.235564,0.75493,1.35794,0.4852,7.63
1899,152,86922,74.300576,215.23709900000003,0.75493,1.35794,0.4852,7.17
1900,152,86922,74.300286,215.238634,0.75493,1.35794,0.4852,5.57
1901,152,86922,74.300545,215.237261,0.75493,1.35794,0.4852,7.28
1902,152,86922,74.300628,215.234953,0.75493,1.35794,0.4852,6.06
1903,152,86922,74.300336,215.236488,0.75493,1.35794,0.4852,7.26
1904,152,86922,74.300044,215.238023,0.75493,1.35794,0.4852,5.49
1905,152,86922,74.30030500000002,215.23664900000003,0.75493,1.35794,0.4852,7.25
1906,152,86922,74.30038,215.234319,0.75493,1.35794,0.4852,5.15
1907,152,86922,74.300092,215.235856,0.75493,1.35794,0.4852,6.37
1908,152,86922,74.299803,215.237394,0.75493,1.35794,0.4852,5.3
1909,152,86922,74.300064,215.236005,0.75493,1.35794,0.4852,6.17
1910,152,86922,74.300147,215.233714,0.75493,1.35794,0.4852,5.17
1911,152,86922,74.299853,215.235249,0.75493,1.35794,0.4852,7.16
1912,152,86922,74.29956,215.236784,0.75493,1.35794,0.4852,5.13
1913,152,86922,74.299824,215.235405,0.75493,1.35794,0.4852,6.59
1914,152,86922,74.299904,215.233087,0.75493,1.35794,0.4852,5.43
1915,152,86922,74.299612,215.23462200000003,0.75493,1.35794,0.4852,7.0
1916,152,86922,74.29932099999998,215.236158,0.75493,1.35794,0.4852,5.58
1917,152,86922,74.299584,215.234773,0.75493,1.35794,0.4852,6.92
1918,152,86922,74.29966,215.232434,0.75493,1.35794,0.4852,6.36
1919,152,86922,74.29937,215.233982,0.75493,1.35794,0.4852,7.62
1920,152,86922,74.299079,215.23553,0.75493,1.35794,0.4852,6.4
1921,152,86922,74.29934200000002,215.23413,0.75493,1.35794,0.4852,7.57
1922,152,86922,74.29942199999998,215.231821,0.75493,1.35794,0.4852,6.35
1923,152,86922,74.29912900000002,215.233359,0.75493,1.35794,0.4852,7.77
1924,152,86922,74.298836,215.234897,0.75493,1.35794,0.4852,7.49
1925,152,86922,74.299099,215.233517,0.75493,1.35794,0.4852,7.74
1926,152,86922,74.299181,215.231176,0.75493,1.35329,0.48675,5.5
1927,152,86922,74.29889,215.232731,0.75493,1.35794,0.4852,5.89
1928,152,86922,74.298598,215.234286,0.75493,1.35794,0.4852,7.6
1929,152,86922,74.298861,215.232881,0.75493,1.35794,0.4852,6.3
1930,152,86922,74.29894399999998,215.23056,0.75493,1.35329,0.48675,5.16
1931,152,86922,74.298652,215.232113,0.75493,1.35329,0.48675,5.72
1932,152,86922,74.29836,215.233667,0.75493,1.35794,0.4852,7.15
1933,152,86922,74.298624,215.232265,0.75493,1.35329,0.48675,6.08
1934,152,86922,74.298702,215.229925,0.75493,1.35329,0.48675,5.08
1935,152,86922,74.29840899999998,215.231476,0.75493,1.35329,0.48675,5.43
1936,152,86922,74.29811600000002,215.233028,0.75493,1.35329,0.48675,8.15
1937,152,86922,74.298379,215.231634,0.75493,1.35329,0.48675,6.39
1938,152,86922,74.298466,215.229322,0.75493,1.35329,0.48675,5.11
1939,152,86922,74.298172,215.23086,0.75493,1.35329,0.48675,5.94
1940,152,86922,74.297877,215.232398,0.75493,1.35329,0.48675,9.02
1941,152,86922,74.298139,215.231029,0.75493,1.35329,0.48675,6.9
1942,152,86922,74.298226,215.228694,0.75493,1.35329,0.48675,5.32
1943,152,86922,74.297931,215.230234,0.75493,1.35329,0.48675,6.88
1944,152,86922,74.297636,215.231775,0.75493,1.35329,0.48675,11.66
1945,152,86922,74.297899,215.230403,0.75493,1.35329,0.48675,7.71
1946,152,86922,74.297983,215.228059,0.75493,1.35329,0.48675,5.47
1947,152,86922,74.29769,215.229605,0.75493,1.35329,0.48675,7.78
1948,152,86922,74.29739599999998,215.23115,0.75493,1.35329,0.48675,12.1
1949,152,86922,74.297659,215.229768,0.75493,1.35329,0.48675,8.68
1950,152,86922,74.297742,215.227432,0.75493,1.35329,0.48675,5.31
1951,152,86922,74.297449,215.228981,0.75493,1.35329,0.48675,7.7
1952,152,86922,74.297156,215.230531,0.75803,1.35174,0.48055,9.94
1953,152,86922,74.29741899999998,215.22914,0.75493,1.35329,0.48675,8.08
1954,152,86922,74.297507,215.226817,0.75493,1.35329,0.48675,5.7
1955,152,86922,74.297209,215.228366,0.75493,1.35329,0.48675,6.65
1956,152,86922,74.296911,215.229914,0.75803,1.35174,0.48055,8.2
1957,152,86922,74.297177,215.228533,0.75493,1.35329,0.48675,6.98
1958,152,86922,74.297263,215.226183,0.75493,1.35329,0.48675,6.79
1959,152,86922,74.296971,215.227739,0.75493,1.35329,0.48675,7.56
1960,152,86922,74.296678,215.229296,0.75803,1.35174,0.48055,6.94
1961,152,86922,74.296942,215.22789,0.75493,1.35329,0.48675,7.83
1962,152,86922,74.297025,215.225576,0.75958,1.35484,0.4852,9.01
1963,152,86922,74.296729,215.227127,0.75493,1.35329,0.48675,8.7
1964,152,86922,74.296433,215.228677,0.75803,1.35174,0.48055,6.55
1965,152,86922,74.2967,215.22728,0.75493,1.35329,0.48675,8.56
1966,152,86922,74.296782,215.224942,0.75958,1.35484,0.4852,12.74
1967,152,86922,74.296486,215.226494,0.75648,1.35329,0.4821,8.76
1968,152,86922,74.29619,215.228045,0.75803,1.35174,0.48055,8.46
1969,152,86922,74.29645699999998,215.226647,0.75648,1.35329,0.4821,8.96
1970,152,86922,74.296549,215.224325,0.75958,1.35484,0.4852,14.92
1971,152,86922,74.29625300000002,215.22588,0.75648,1.35329,0.4821,8.99
1972,152,86922,74.295957,215.227435,0.75648,1.35329,0.4821,10.05
1973,152,86922,74.296223,215.226037,0.75648,1.35329,0.4821,9.34
1974,152,86922,74.296309,215.223671,0.75958,1.35484,0.4852,14.58
1975,152,86922,74.296014,215.22525,0.75648,1.35329,0.4821,9.56
1976,152,86922,74.29571999999997,215.226829,0.75648,1.35329,0.4821,11.46
1977,152,86922,74.295987,215.225397,0.75648,1.35329,0.4821,9.97
1978,152,86922,74.296068,215.223042,0.75958,1.35484,0.4852,15.08
1979,152,86922,74.295772,215.224613,0.75648,1.35329,0.4821,8.51
1980,152,86922,74.295475,215.226184,0.75648,1.35329,0.4821,9.89
1981,152,86922,74.295742,215.22477200000003,0.75648,1.35329,0.4821,8.76
1982,152,86922,74.295834,215.222417,0.75958,1.35484,0.4852,15.27
1983,152,86922,74.295537,215.223994,0.75648,1.35329,0.4821,9.83
1984,152,86922,74.29524,215.22557,0.75648,1.35329,0.4821,8.13
1985,152,86922,74.295506,215.224157,0.75648,1.35329,0.4821,9.74
1986,152,86922,74.295598,215.221797,0.75648,1.35329,0.4821,13.97
1987,152,86922,74.295299,215.22336600000003,0.75648,1.35329,0.4821,11.28
1988,152,86922,74.295001,215.224936,0.75648,1.35329,0.4821,7.51
1989,152,86922,74.295266,215.223542,0.75648,1.35329,0.4821,10.52
1990,152,86922,74.295362,215.221175,0.75648,1.35329,0.4821,14.55
1991,152,86922,74.295062,215.222741,0.75648,1.35329,0.4821,11.51
1992,152,86922,74.294763,215.224308,0.75648,1.35329,0.4821,7.45
1993,152,86922,74.295027,215.222927,0.75648,1.35329,0.4821,10.98
1994,152,86922,74.295124,215.220557,0.75648,1.35329,0.4821,13.43
1995,152,86922,74.294822,215.222114,0.75648,1.35329,0.4821,11.82
1996,152,86922,74.294521,215.223671,0.75648,1.35329,0.4821,8.01
1997,152,86922,74.29478399999998,215.222311,0.75648,1.35329,0.4821,11.34
1998,152,86922,74.29487900000002,215.219908,0.75958,1.35174,0.48055,10.45
1999,152,86922,74.29458100000002,215.221485,0.75648,1.35329,0.4821,9.92
2000,152,86922,74.29428399999998,215.223062,0.75648,1.35329,0.4821,8.08
2001,152,86922,74.29454799999998,215.221663,0.75648,1.35329,0.4821,10.24
2002,152,86922,74.29464200000002,215.219295,0.75958,1.35174,0.48055,9.79
2003,152,86922,74.29434300000001,215.220863,0.75958,1.35174,0.48055,10.16
2004,152,86922,74.294044,215.222431,0.75648,1.35329,0.4821,7.65
2005,152,86922,74.294308,215.221051,0.75958,1.35174,0.48055,10.17
2006,152,86922,74.294403,215.218671,0.75958,1.35174,0.48055,9.26
2007,152,86922,74.294101,215.220241,0.75958,1.35174,0.48055,9.56
2008,152,86922,74.29379899999998,215.221811,0.75958,1.35174,0.48055,7.91
2009,152,86922,74.294065,215.220429,0.75958,1.35174,0.48055,9.58
2010,152,86922,74.29415999999998,215.218057,0.75958,1.35174,0.48055,8.05
2011,152,86922,74.293865,215.219631,0.75958,1.35174,0.48055,11.19
2012,152,86922,74.29356899999998,215.221205,0.75958,1.35174,0.48055,9.02
2013,152,86922,74.29383399999998,215.21979700000003,0.75958,1.35174,0.48055,11.66
2014,152,86922,74.29392299999998,215.217437,0.75958,1.35174,0.48055,9.13
2015,152,86922,74.293623,215.219011,0.75958,1.35174,0.48055,13.79
2016,152,86922,74.293323,215.220585,0.75958,1.35174,0.48055,9.32
2017,152,86922,74.293591,215.219182,0.75958,1.35174,0.48055,14.2
2018,152,86922,74.293678,215.216817,0.75958,1.35174,0.48055,11.16
2019,152,86922,74.29338,215.218389,0.75958,1.35174,0.48055,15.28
2020,152,86922,74.293083,215.219961,0.75958,1.35174,0.48055,9.42
2021,152,86922,74.29335,215.218549,0.75958,1.35174,0.48055,16.03
2022,152,86922,74.293441,215.216217,0.75958,1.35174,0.48055,11.02
2023,152,86922,74.293145,215.217789,0.75958,1.35174,0.48055,16.64
2024,152,86922,74.292849,215.219361,0.75958,1.35174,0.48055,9.51
2025,152,86922,74.293118,215.217936,0.75958,1.35174,0.48055,16.48
2026,152,86922,74.293201,215.215596,0.75958,1.35174,0.48055,12.99
2027,152,86922,74.29290300000002,215.217162,0.75958,1.35174,0.48055,14.49
2028,152,86922,74.292604,215.218728,0.75958,1.35174,0.48055,7.96
2029,152,86922,74.292873,215.217315,0.75958,1.35174,0.48055,13.84
2030,152,86922,74.292953,215.214938,0.75958,1.35174,0.48055,13.02
2031,152,86922,74.29265799999997,215.216524,0.75958,1.35174,0.48055,13.75
2032,152,86922,74.292362,215.21811,0.75958,1.35174,0.48055,7.04
2033,152,86922,74.292632,215.216661,0.75958,1.35174,0.48055,13.08
2034,152,86922,74.29271800000002,215.214338,0.75958,1.35174,0.48055,12.55
2035,152,86922,74.29241999999998,215.215907,0.75958,1.35174,0.48055,10.88
2036,152,86922,74.29212199999998,215.217475,0.75958,1.35174,0.48055,6.03
2037,152,86922,74.292392,215.216057,0.75958,1.35174,0.48055,10.42
2038,152,86922,74.29248100000002,215.213721,0.75958,1.35174,0.48055,16.18
2039,152,86922,74.292183,215.215288,0.75958,1.35174,0.48055,10.14
2040,152,86922,74.291884,215.216855,0.75958,1.35174,0.48055,4.97
2041,152,86922,74.29215400000002,215.21544,0.75958,1.35174,0.48055,9.95
2042,152,86922,74.292244,215.21309700000003,0.75958,1.35174,0.48055,13.94
2043,152,86922,74.291944,215.214662,0.75958,1.35174,0.48055,9.6
2044,152,86922,74.29164499999997,215.216227,0.75183,1.34709,0.47745,4.82
2045,152,86922,74.291914,215.21482000000003,0.75958,1.35174,0.48055,9.98
2046,152,86922,74.292005,215.212474,0.75958,1.35174,0.48055,15.2
2047,152,86922,74.291706,215.214038,0.75958,1.35174,0.48055,7.31
2048,152,86922,74.29140600000002,215.215602,0.75183,1.34709,0.47745,4.79
2049,152,86922,74.291675,215.214198,0.75958,1.35174,0.48055,7.08
2050,152,86922,74.291763,215.211841,0.75958,1.35174,0.48055,12.7
2051,152,86922,74.291464,215.213404,0.75958,1.35174,0.48055,5.55
2052,152,86922,74.291165,215.21496800000003,0.75183,1.34709,0.47745,4.81
2053,152,86922,74.291433,215.213567,0.75958,1.35174,0.48055,5.5
2054,152,86922,74.291533,215.21123,0.75958,1.35174,0.48055,9.32
2055,152,86922,74.29123,215.212789,0.75958,1.35174,0.48055,5.1
2056,152,86922,74.29092800000002,215.21434700000003,0.75183,1.34709,0.47745,4.83
2057,152,86922,74.291196,215.212967,0.75958,1.35174,0.48055,5.2
2058,152,86922,74.291289,215.21058900000003,0.75958,1.35174,0.48055,8.1
2059,152,86922,74.29099000000002,215.212158,0.75958,1.35174,0.48055,5.18
2060,152,86922,74.290692,215.213726,0.75183,1.34709,0.47745,5.07
2061,152,86922,74.290959,215.212324,0.75183,1.34709,0.47745,5.33
2062,152,86922,74.291051,215.209971,0.75958,1.35174,0.48055,6.66
2063,152,86922,74.290751,215.21153,0.75183,1.34709,0.47745,5.1
2064,152,86922,74.290451,215.21309,0.75183,1.34709,0.47745,5.25
2065,152,86922,74.290717,215.211706,0.75183,1.34709,0.47745,5.31
2066,152,86922,74.290812,215.209328,0.75958,1.35174,0.48055,6.41
2067,152,86922,74.290513,215.210901,0.75183,1.34709,0.47745,5.22
2068,152,86922,74.290214,215.212473,0.75183,1.34709,0.47745,5.79
2069,152,86922,74.29048,215.211075,0.75183,1.34709,0.47745,5.34
2070,152,86922,74.290578,215.208681,0.7502800000000001,1.35019,0.47435,8.12
2071,152,86922,74.290277,215.210258,0.75183,1.34709,0.47745,5.41
2072,152,86922,74.289975,215.211835,0.75183,1.34709,0.47745,6.37
2073,152,86922,74.290239,215.210453,0.75183,1.34709,0.47745,5.44
2074,152,86922,74.290347,215.207992,0.7502800000000001,1.35019,0.47435,9.7
2075,152,86922,74.29004300000003,215.209598,0.74873,1.34554,0.4759,5.38
2076,152,86922,74.289738,215.211203,0.75183,1.34709,0.47745,9.46
2077,152,86922,74.29,215.209821,0.74873,1.34554,0.4759,5.46
2078,152,86922,74.29012,215.207328,0.7502800000000001,1.35019,0.47435,9.61
2079,152,86922,74.289812,215.208948,0.74873,1.34554,0.4759,5.19
2080,152,86922,74.28950400000002,215.210568,0.74873,1.34554,0.4759,13.96
2081,152,86922,74.289763,215.209204,0.74873,1.34554,0.4759,5.64
2082,152,86922,74.28989399999998,215.206679,0.74873,1.34554,0.4759,9.24
2083,152,86922,74.289582,215.208305,0.74873,1.34554,0.4759,5.78
2084,152,86922,74.28927,215.209931,0.74873,1.34554,0.4759,12.91
2085,152,86922,74.289526,215.208599,0.74873,1.34554,0.4759,6.56
2086,152,86922,74.289654,215.205978,0.74873,1.34554,0.4759,9.0
2087,152,86922,74.289344,215.207639,0.74873,1.34554,0.4759,6.76
2088,152,86922,74.289034,215.2093,0.74873,1.34554,0.4759,11.58
2089,152,86922,74.289287,215.207944,0.74873,1.34554,0.4759,8.77
2090,152,86922,74.289422,215.205336,0.74873,1.34554,0.4759,8.36
2091,152,86922,74.289112,215.206982,0.74873,1.34554,0.4759,8.59
2092,152,86922,74.288802,215.208627,0.74873,1.34554,0.4759,9.99
2093,152,86922,74.289047,215.207327,0.74873,1.34554,0.4759,11.46
2094,152,86922,74.289183,215.204673,0.74873,1.34554,0.4759,6.95
2095,152,86922,74.288875,215.20631200000003,0.74873,1.34554,0.4759,11.87
2096,152,86922,74.288567,215.20795,0.74873,1.34554,0.4759,7.14
2097,152,86922,74.288804,215.206692,0.74873,1.34554,0.4759,11.5
2098,152,86922,74.288951,215.204036,0.74873,1.34554,0.4759,7.41
2099,152,86922,74.28864499999997,215.205653,0.74873,1.34554,0.4759,14.01
2100,152,86922,74.28834,215.207269,0.74873,1.34554,0.4759,5.48
2101,152,86922,74.288565,215.206078,0.74873,1.34554,0.4759,11.78
2102,152,86922,74.28871600000002,215.203406,0.74873,1.34554,0.4759,7.25
2103,152,86922,74.288412,215.204998,0.74873,1.34554,0.4759,15.56
2104,152,86922,74.28810899999998,215.206589,0.74873,1.34554,0.4759,5.06
2105,152,86922,74.288324,215.205462,0.74873,1.34554,0.4759,12.79
2106,152,86922,74.288478,215.20276600000003,0.74408,1.34554,0.4728,9.91
2107,152,86922,74.288177,215.204355,0.74873,1.34554,0.4759,15.91
2108,152,86922,74.287876,215.205943,0.74873,1.34554,0.4759,4.77
2109,152,86922,74.28808599999998,215.204837,0.74873,1.34554,0.4759,10.68
2110,152,86922,74.28824300000002,215.202146,0.74408,1.34554,0.4728,12.86
2111,152,86922,74.287942,215.20372200000003,0.74408,1.34554,0.4728,13.97
2112,152,86922,74.287642,215.20529700000003,0.74408,1.34554,0.4728,4.6
2113,152,86922,74.287847,215.204224,0.74408,1.34554,0.4728,8.08
2114,152,86922,74.288002,215.201511,0.74408,1.34554,0.4728,15.38
2115,152,86922,74.28770300000002,215.203082,0.74408,1.34554,0.4728,9.84
2116,152,86922,74.28740400000002,215.204653,0.74408,1.34554,0.4728,4.42
2117,152,86922,74.287605,215.203595,0.74408,1.34554,0.4728,7.44
2118,152,86922,74.28776500000002,215.200893,0.74408,1.34554,0.4728,13.93
2119,152,86922,74.28746600000002,215.202458,0.74408,1.34554,0.4728,9.4
2120,152,86922,74.28716800000002,215.204023,0.74408,1.34554,0.4728,4.47
2121,152,86922,74.287367,215.20298,0.74408,1.34554,0.4728,7.47
2122,152,86922,74.287521,215.200259,0.74408,1.34554,0.4728,9.66
2123,152,86922,74.287224,215.201827,0.74408,1.34554,0.4728,9.56
2124,152,86922,74.286927,215.203394,0.74408,1.34554,0.4728,4.56
2125,152,86922,74.287126,215.202346,0.74408,1.34554,0.4728,8.0
2126,152,86922,74.287287,215.19965,0.74408,1.34554,0.4728,8.78
2127,152,86922,74.286986,215.201219,0.74408,1.34554,0.4728,11.8
2128,152,86922,74.28668499999998,215.202788,0.74408,1.34554,0.4728,5.09
2129,152,86922,74.286886,215.201742,0.74408,1.34554,0.4728,9.48
2130,152,86922,74.28703900000002,215.199033,0.74408,1.34554,0.4728,8.27
2131,152,86922,74.286745,215.200605,0.74408,1.34554,0.4728,14.16
2132,152,86922,74.286452,215.202176,0.74408,1.34554,0.4728,6.55
2133,152,86922,74.286652,215.201105,0.74408,1.34554,0.4728,11.37
2134,152,86922,74.286804,215.198416,0.74408,1.34554,0.4728,9.39
2135,152,86922,74.286501,215.199991,0.74408,1.34554,0.4728,14.51
2136,152,86922,74.286198,215.201566,0.74408,1.34554,0.4728,8.37
2137,152,86922,74.286403,215.2005,0.74408,1.34554,0.4728,12.92
2138,152,86922,74.286558,215.197808,0.74408,1.34554,0.4728,9.94
2139,152,86922,74.28625799999998,215.199383,0.74408,1.34554,0.4728,14.75
2140,152,86922,74.285958,215.200959,0.74408,1.34554,0.4728,8.57
2141,152,86922,74.286165,215.199873,0.74408,1.34554,0.4728,13.15
2142,152,86922,74.28631899999998,215.197204,0.75183,1.35019,0.4759,9.19
2143,152,86922,74.286018,215.198779,0.74408,1.34554,0.4728,11.44
2144,152,86922,74.285717,215.200354,0.75338,1.34864,0.479,7.9
2145,152,86922,74.285926,215.199261,0.74408,1.34554,0.4728,11.31
2146,152,86922,74.28607199999998,215.196596,0.75183,1.35019,0.4759,8.82
2147,152,86922,74.285774,215.198171,0.75183,1.35019,0.4759,10.05
2148,152,86922,74.285475,215.199746,0.75338,1.35174,0.47745,6.88
2149,152,86922,74.285686,215.198634,0.75183,1.35019,0.4759,10.3
2150,152,86922,74.285831,215.195993,0.75183,1.35019,0.4759,8.25
2151,152,86922,74.28553199999998,215.197568,0.75183,1.35019,0.4759,9.52
2152,152,86922,74.28523299999998,215.199144,0.75338,1.35174,0.47745,6.1
2153,152,86922,74.285446,215.19802,0.75183,1.35019,0.4759,9.63
2154,152,86922,74.28558100000002,215.195387,0.75183,1.35019,0.4759,8.09
2155,152,86922,74.285289,215.19696,0.75183,1.35019,0.4759,9.16
2156,152,86922,74.28499599999998,215.198534,0.75338,1.35174,0.47745,6.36
2157,152,86922,74.285209,215.197386,0.75338,1.35174,0.47745,9.33
2158,152,86922,74.28535,215.194783,0.75183,1.35019,0.4759,8.17
2159,152,86922,74.28504699999998,215.196357,0.75338,1.35174,0.47745,7.96
2160,152,86922,74.28474399999998,215.19793,0.75338,1.35174,0.47745,6.28
2161,152,86922,74.284963,215.196795,0.75338,1.35174,0.47745,8.7
2162,152,86922,74.285099,215.19417,0.75183,1.35019,0.4759,8.16
2163,152,86922,74.284801,215.195742,0.75338,1.35174,0.47745,7.78
2164,152,86922,74.284504,215.197315,0.75338,1.35174,0.47745,6.28
2165,152,86922,74.284723,215.196157,0.75338,1.35174,0.47745,8.16
2166,152,86922,74.28485699999997,215.193567,0.75183,1.35019,0.4759,10.24
2167,152,86922,74.284561,215.195138,0.75338,1.35174,0.47745,7.64
2168,152,86922,74.284266,215.196709,0.75338,1.35174,0.47745,7.07
2169,152,86922,74.284485,215.195542,0.75338,1.35174,0.47745,7.64
2170,152,86922,74.28461800000002,215.192956,0.75183,1.35019,0.4759,9.81
2171,152,86922,74.284317,215.194526,0.75338,1.35174,0.47745,7.36
2172,152,86922,74.28401600000002,215.196096,0.75338,1.35174,0.47745,8.56
2173,152,86922,74.284239,215.194935,0.75338,1.35174,0.47745,7.39
2174,152,86922,74.284367,215.192353,0.75338,1.35174,0.47745,12.02
2175,152,86922,74.284077,215.193924,0.75338,1.35174,0.47745,7.58
2176,152,86922,74.283788,215.195495,0.75338,1.35174,0.47745,10.87
2177,152,86922,74.284009,215.194296,0.75338,1.35174,0.47745,8.07
2178,152,86922,74.28412800000002,215.19174300000003,0.76423,1.35794,0.4914,12.94
2179,152,86922,74.283833,215.19331,0.75338,1.35174,0.47745,8.3
2180,152,86922,74.283539,215.194877,0.75338,1.35174,0.47745,16.01
2181,152,86922,74.283762,215.193689,0.75338,1.35174,0.47745,11.52
2182,152,86922,74.283889,215.191132,0.76423,1.35794,0.4914,13.68
2183,152,86922,74.283592,215.192698,0.76423,1.35794,0.4914,8.89
2184,152,86922,74.283294,215.194264,0.75338,1.35174,0.47745,17.22
2185,152,86922,74.283519,215.19308,0.76423,1.35794,0.4914,14.17
2186,152,86922,74.283648,215.190509,0.76423,1.35794,0.4914,15.98
2187,152,86922,74.283354,215.192081,0.76423,1.35794,0.4914,8.61
2188,152,86922,74.283059,215.193654,0.76423,1.35794,0.4914,14.75
2189,152,86922,74.283283,215.192459,0.76423,1.35794,0.4914,11.81
2190,152,86922,74.28341400000002,215.189862,0.76423,1.35794,0.4914,19.04
2191,152,86922,74.283114,215.19144100000003,0.76423,1.35794,0.4914,9.03
2192,152,86922,74.282815,215.19302,0.76423,1.35794,0.4914,11.08
2193,152,86922,74.283037,215.191846,0.76423,1.35794,0.4914,9.74
2194,152,86922,74.283183,215.189209,0.76423,1.35794,0.4914,24.28
2195,152,86922,74.28288,215.190802,0.76423,1.35794,0.4914,8.3
2196,152,86922,74.282578,215.192395,0.76423,1.35794,0.4914,5.78
2197,152,86922,74.282798,215.191237,0.76423,1.35794,0.4914,7.23
2198,152,86922,74.282946,215.18851400000003,0.76423,1.35794,0.4914,20.11
2199,152,86922,74.28264300000002,215.190153,0.76423,1.35794,0.4914,9.2
2200,152,86922,74.282341,215.191792,0.76423,1.35794,0.4914,5.7
2201,152,86922,74.282561,215.190598,0.76423,1.35794,0.4914,7.73
2202,152,86922,74.282712,215.187886,0.76423,1.35794,0.4914,19.39
2203,152,86922,74.28240699999998,215.189513,0.76423,1.35794,0.4914,10.53
2204,152,86922,74.282101,215.191139,0.76423,1.35794,0.4914,6.07
2205,152,86922,74.28231600000002,215.189994,0.76423,1.35794,0.4914,8.48
2206,152,86922,74.282473,215.187228,0.76423,1.35794,0.4914,18.42
2207,152,86922,74.282169,215.188862,0.76423,1.35794,0.4914,12.42
2208,152,86922,74.281865,215.190496,0.76423,1.35794,0.4914,9.73
2209,152,86922,74.282075,215.189369,0.76423,1.35794,0.4914,11.17
2210,152,86922,74.282238,215.186603,0.76423,1.35794,0.4914,16.64
