Unnamed: 0,path,orbit,img_block,line,sample,anr,aa,af,ba,bf,ca,cf,da,df,cloud,vis_confirmed,prediction
11336,164,88146,10,427,1308,0.504584,0.519415,0.644835,0.682881,0.993047,0.722216,1.491182,0.801531,2.432964,41,11.0,
11337,164,88146,10,428,1308,0.477823,0.513934,0.654186,0.657087,1.042054,0.717379,1.493117,0.801531,2.38041,41,11.0,
11338,164,88146,10,428,1307,0.472987,0.522962,0.631294,0.663213,1.014004,0.729631,1.44024,0.797984,2.403947,11,11.0,
11339,164,88146,10,428,1306,0.463637,0.521349,0.60937,0.678689,0.966608,0.7335,1.405097,0.799274,2.407171,11,11.0,
11340,164,88146,10,428,1305,0.460735,0.526508,0.59744,0.683848,0.944362,0.731888,1.40284,0.798951,2.442314,11,11.0,
11341,164,88146,10,429,1305,0.468151,0.532957,0.608725,0.683203,0.979828,0.703193,1.48151,0.808946,2.413942,11,11.0,
11342,164,88146,10,429,1304,0.477178,0.525219,0.605823,0.689007,0.955324,0.692553,1.483766,0.801531,2.381377,11,11.0,
11345,164,88146,10,431,1296,0.409793,0.428493,0.531667,0.618397,0.914054,0.689652,1.547928,0.786377,2.447796,41,11.0,
11365,164,88146,10,440,1267,0.57141,0.597942,0.67592,0.622533,0.773313,0.68045,1.495179,0.902737,2.278198,41,11.0,
11366,164,88146,10,440,1266,0.558468,0.60409,0.676568,0.658448,0.903708,0.661684,1.502944,0.913738,2.147156,41,11.0,
11367,164,88146,10,441,1266,0.575293,0.539701,0.753899,0.620591,1.074549,0.726073,1.525594,0.925387,2.032938,41,11.0,
11368,164,88146,10,441,1265,0.580146,0.554585,0.726073,0.610885,1.118553,0.692746,1.588041,0.899178,1.982463,41,11.0,
11369,164,88146,10,441,1264,0.574322,0.559438,0.683686,0.672361,1.082961,0.69857,1.684139,0.851291,2.212192,41,11.0,
11370,164,88146,10,441,1263,0.549408,0.553938,0.645182,0.658772,1.040898,0.713454,1.721672,0.846761,2.453569,41,11.0,
11371,164,88146,10,441,1262,0.50508,0.529347,0.612826,0.628033,1.171617,0.708277,1.741409,0.814405,2.623762,41,11.0,
11372,164,88146,10,442,1262,0.480489,0.499579,0.585,0.673979,0.990099,0.690804,1.83686,0.818935,2.515045,41,11.0,
11373,164,88146,10,442,1261,0.4669,0.517699,0.562027,0.67592,1.039604,0.679156,1.832654,0.767165,2.730538,41,11.0,
11374,164,88146,10,442,1260,0.483401,0.546496,0.592118,0.73125,1.059341,0.759076,1.951724,0.776872,2.812399,41,11.0,
11416,164,88146,10,465,1187,0.420303,0.452782,0.483011,0.629329,0.837068,0.690429,1.378285,0.767286,2.142355,41,11.0,
11417,164,88146,10,465,1186,0.407761,0.441849,0.435417,0.5991,0.850253,0.709723,1.478295,0.762784,2.290602,41,11.0,
11418,164,88146,10,465,1185,0.373031,0.453747,0.432523,0.538322,0.857971,0.705864,1.639085,0.784973,2.364887,41,11.0,
11419,164,88146,10,465,1184,0.341195,0.451496,0.487191,0.578841,0.973096,0.679173,1.577663,0.797514,2.198631,41,11.0,
11420,164,88146,10,466,1184,0.374317,0.438954,0.426734,0.547326,0.774361,0.703613,1.756461,0.791726,2.273559,41,11.0,
11421,164,88146,10,466,1183,0.343767,0.423519,0.469504,0.551507,0.925502,0.656341,1.558047,0.787545,2.074823,41,11.0,
11422,164,88146,10,466,1182,0.362419,0.401651,0.549899,0.563084,0.952193,0.620646,1.322652,0.762784,1.986711,41,11.0,
11423,164,88146,10,466,1181,0.423197,0.415479,0.531247,0.554401,0.796871,0.636725,1.301427,0.750885,2.171297,41,11.0,
11424,164,88146,10,467,1181,0.37689,0.418695,0.547648,0.54604,0.866654,0.598457,1.236147,0.770502,1.953267,41,11.0,
11425,164,88146,10,467,1180,0.412263,0.443456,0.543789,0.612607,0.789153,0.610999,1.246116,0.760854,2.358455,41,11.0,
11426,164,88146,10,467,1179,0.410977,0.442492,0.449245,0.648945,0.712939,0.638655,1.295639,0.729018,2.395758,41,11.0,
12131,85,88243,26,4,1035,0.407159,0.516651,0.479996,0.564366,0.656953,0.592016,0.902796,0.624089,1.115461,41,11.0,
12132,85,88243,26,3,1035,0.427541,0.540351,0.463564,0.567842,0.614293,0.596282,0.886365,0.625827,1.105665,41,11.0,
12133,85,88243,26,2,1034,0.361498,0.476994,0.400207,0.490423,0.525499,0.568948,0.798992,0.618717,1.104085,41,11.0,
12134,85,88243,26,0,1034,0.3566,0.461036,0.381563,0.492319,0.518863,0.544617,0.743851,0.612081,1.102347,41,11.0,
12135,85,88243,25,511,1034,0.402366,0.49074,0.446156,0.533579,0.580225,0.576576,0.787279,0.616559,1.105237,41,11.0,
12136,85,88243,25,511,1033,0.424578,0.524218,0.478523,0.576259,0.611164,0.607674,0.81679,0.633694,1.108092,41,11.0,
12137,85,88243,25,510,1033,0.446632,0.524218,0.487884,0.574672,0.618146,0.622588,0.83805,0.635598,1.105554,41,11.0,
12138,85,88243,25,509,1033,0.391577,0.468528,0.464402,0.550714,0.604659,0.612434,0.835353,0.635281,1.110472,41,11.0,
12139,85,88243,25,509,1032,0.374917,0.495976,0.449964,0.55484,0.594664,0.60815,0.811554,0.631314,1.109996,41,11.0,
12140,85,88243,25,508,1032,0.301457,0.455517,0.400303,0.521045,0.576894,0.587048,0.824723,0.626237,1.123007,41,11.0,
12141,85,88243,25,507,1032,0.318592,0.452027,0.3746,0.494707,0.595298,0.561345,0.871528,0.620208,1.141887,41,11.0,
12142,85,88243,25,506,1032,0.449171,0.530247,0.465513,0.525328,0.676216,0.561345,0.932295,0.620049,1.17235,41,11.0,
12143,85,88243,25,506,1031,0.483283,0.548652,0.511842,0.548969,0.67923,0.584668,0.949431,0.641945,1.170605,41,11.0,
12144,85,88243,25,505,1031,0.51565,0.571023,0.578797,0.568326,0.730161,0.595616,0.984178,0.645911,1.193611,41,11.0,
12145,85,88243,25,504,1031,0.448378,0.516602,0.556902,0.542464,0.71366,0.592125,0.982908,0.647974,1.2044,41,11.0,
12146,85,88243,25,503,1031,0.435526,0.521521,0.537069,0.543257,0.697794,0.589269,0.969422,0.645118,1.205193,41,11.0,
12147,85,88243,25,503,1030,0.455359,0.52866,0.574196,0.57023,0.742219,0.620367,0.972913,0.665903,1.207891,41,11.0,
12148,85,88243,25,502,1030,0.415217,0.512636,0.504702,0.544844,0.691923,0.60577,0.927853,0.655748,1.1925,41,11.0,
12149,85,88243,25,501,1030,0.393005,0.479317,0.45758,0.527708,0.641945,0.594029,0.880889,0.646229,1.170605,41,11.0,
12150,85,88243,25,498,1029,0.472494,0.581812,0.539767,0.612592,0.682721,0.635281,0.952128,0.647181,1.221377,41,11.0,
12151,85,88243,25,497,1029,0.494389,0.58911,0.57134,0.616242,0.728257,0.640993,0.990524,0.650988,1.247239,41,11.0,
12152,85,88243,25,497,1028,0.53104,0.636233,0.584351,0.653051,0.757768,0.657652,0.996395,0.663681,1.253109,41,11.0,
12153,85,88243,25,496,1028,0.513746,0.605929,0.580225,0.630838,0.782202,0.663523,1.016227,0.666855,1.269769,41,11.0,
12154,85,88243,25,495,1028,0.480427,0.564518,0.562455,0.599582,0.78363,0.655907,1.039075,0.669869,1.290395,41,11.0,
12155,85,88243,25,494,1028,0.502005,0.584668,0.577687,0.600851,0.784423,0.648291,1.060018,0.671932,1.294361,41,11.0,
12156,85,88243,25,494,1027,0.490264,0.580384,0.570864,0.59625,0.763162,0.640834,1.047166,0.669235,1.279606,41,11.0,
12157,85,88243,25,493,1027,0.474239,0.56785,0.570388,0.607833,0.75507,0.640834,1.038599,0.668124,1.288015,41,11.0,
12158,85,88243,25,492,1027,0.442824,0.535641,0.538656,0.596409,0.742378,0.642579,1.026858,0.670028,1.280875,41,11.0,
12159,85,88243,25,491,1027,0.463292,0.557378,0.543575,0.597678,0.748565,0.643214,1.020829,0.672566,1.264057,41,11.0,
12160,85,88243,25,491,1026,0.461547,0.573244,0.538656,0.596092,0.747137,0.63782,1.012578,0.673836,1.260566,41,11.0,
12161,85,88243,25,490,1026,0.471701,0.576735,0.539608,0.607833,0.73143,0.644166,1.000203,0.676692,1.248984,41,11.0,
12162,85,88243,25,489,1026,0.447267,0.557695,0.503433,0.600058,0.700332,0.648767,0.988303,0.678913,1.235498,41,11.0,
12163,85,88243,25,488,1025,0.490106,0.61053,0.567056,0.630362,0.724766,0.665903,1.00401,0.692399,1.238195,41,11.0,
12164,85,88243,25,487,1025,0.525963,0.63179,0.586096,0.65321,0.746185,0.673836,1.01591,0.69351,1.23518,41,11.0,
12165,85,88243,25,486,1025,0.539132,0.644642,0.587048,0.657811,0.753008,0.682245,1.013847,0.694462,1.229945,41,11.0,
12166,85,88243,25,486,1024,0.572451,0.663364,0.61053,0.682879,0.774744,0.697952,1.01004,0.701284,1.232166,41,11.0,
12167,85,88243,25,485,1024,0.558013,0.638613,0.603549,0.67812,0.742536,0.698111,0.985923,0.699856,1.214078,41,11.0,
12168,85,88243,25,484,1024,0.53469,0.62116,0.573562,0.661936,0.699698,0.689861,0.959585,0.69462,1.193452,41,11.0,
12169,85,88243,25,483,1024,0.500101,0.593712,0.548334,0.637661,0.676692,0.675264,0.943243,0.685418,1.182187,41,11.0,
12170,85,88243,25,483,1023,0.473612,0.588837,0.551012,0.621736,0.673229,0.663852,0.942616,0.68197,1.186892,41,11.0,
12171,85,88243,25,482,1023,0.439284,0.571355,0.516524,0.596625,0.683877,0.646688,0.946271,0.67164,1.195315,41,11.0,
12172,85,88243,25,481,1023,0.513345,0.608385,0.583433,0.620305,0.743476,0.638105,0.964389,0.664488,1.19468,41,11.0,
12173,85,88243,25,480,1023,0.546403,0.641443,0.604412,0.649389,0.754919,0.644463,0.977104,0.66417,1.19754,41,11.0,
12174,85,88243,25,480,1022,0.547674,0.639218,0.601869,0.64033,0.774627,0.644463,0.988229,0.667984,1.220426,41,11.0,
12175,85,88243,25,479,1022,0.565633,0.643827,0.619828,0.646847,0.78448,0.659084,0.998401,0.672752,1.224241,41,11.0,
12176,85,88243,25,478,1022,0.551806,0.632543,0.624755,0.654316,0.780666,0.670368,0.997606,0.678315,1.221062,41,11.0,
12177,85,88243,25,477,1022,0.52892,0.62857,0.614584,0.646052,0.77113,0.671799,0.993156,0.682288,1.222492,41,11.0,
12178,85,88243,25,477,1021,0.552124,0.648436,0.625709,0.662899,0.791632,0.685308,1.027644,0.684354,1.226466,41,11.0,
12179,85,88243,25,476,1021,0.559912,0.634768,0.620623,0.651614,0.790043,0.679586,1.028756,0.686897,1.218519,41,11.0,
12180,85,88243,25,474,1020,0.523358,0.609657,0.589632,0.647164,0.759369,0.666713,1.018267,0.680699,1.209778,41,11.0,
12181,85,88243,25,473,1020,0.51255,0.594558,0.556256,0.622053,0.739344,0.658766,1.00444,0.679586,1.210573,41,11.0,
12182,85,88243,25,472,1020,0.504127,0.589473,0.57644,0.605843,0.751105,0.653045,0.997288,0.67609,1.213433,41,11.0,
12183,85,88243,25,471,1020,0.51414,0.598373,0.58995,0.616491,0.79497,0.646688,0.998877,0.677202,1.216771,41,11.0,
12184,85,88243,25,471,1019,0.470275,0.540363,0.520815,0.588837,0.765726,0.597419,0.974879,0.659243,1.205487,41,11.0,
12185,85,88243,25,470,1019,0.493956,0.549581,0.528761,0.59885,0.738708,0.616014,0.985845,0.662263,1.206917,41,11.0,
12186,85,88243,25,469,1019,0.480923,0.545449,0.547356,0.60028,0.699294,0.6389,0.986958,0.670368,1.207871,41,11.0,
12187,85,88243,25,468,1019,0.466461,0.565951,0.542111,0.599644,0.70279,0.65384,0.983143,0.678156,1.207871,41,11.0,
12188,85,88243,25,468,1018,0.478539,0.592333,0.557687,0.599803,0.716776,0.660515,0.972495,0.677361,1.202626,41,11.0,
12189,85,88243,25,467,1018,0.470911,0.582957,0.542747,0.625391,0.743158,0.667666,0.973607,0.675772,1.202308,41,11.0,
12190,85,88243,25,466,1018,0.477109,0.593128,0.548469,0.642079,0.75778,0.665282,0.970906,0.674183,1.201037,41,11.0,
12191,85,88243,25,465,1017,0.471229,0.562931,0.486327,0.603141,0.677043,0.647482,0.932444,0.660674,1.190229,41,11.0,
12192,85,88243,25,464,1017,0.408769,0.534165,0.448501,0.560706,0.646211,0.633655,0.90336,0.649548,1.189753,41,11.0,
12193,85,88243,25,463,1017,0.42498,0.517636,0.485055,0.553078,0.631589,0.615537,0.883494,0.642079,1.191183,41,11.0,
12194,85,88243,25,463,1016,0.474089,0.565792,0.538456,0.585658,0.65527,0.604889,0.88556,0.630636,1.178469,41,11.0,
12195,85,88243,25,462,1016,0.486963,0.578189,0.529874,0.587883,0.661945,0.608385,0.88699,0.629523,1.174178,41,11.0,
12196,85,88243,25,461,1016,0.438489,0.534801,0.495863,0.567858,0.634291,0.606796,0.884447,0.631271,1.167344,41,11.0,
12197,85,88243,25,460,1016,0.424503,0.498882,0.491889,0.544495,0.622689,0.596942,0.864581,0.629523,1.169251,41,11.0,
12198,85,88243,25,460,1015,0.298312,0.40718,0.373804,0.47552,0.54974,0.558322,0.799261,0.599644,1.143504,41,11.0,
12199,85,88243,25,459,1015,0.264778,0.386519,0.349965,0.444369,0.552919,0.545608,0.804188,0.599326,1.164801,41,11.0,
12200,85,88243,25,458,1015,0.271294,0.400663,0.370626,0.462011,0.585182,0.547356,0.851708,0.599803,1.196428,41,11.0,
12201,85,88243,25,457,1015,0.415285,0.496975,0.479016,0.540999,0.701836,0.571831,0.9361,0.606637,1.225989,41,11.0,
12202,85,88243,25,457,1014,0.473454,0.551806,0.526377,0.567381,0.746655,0.57199,0.951039,0.596784,1.227737,41,11.0,
12203,85,88243,25,456,1014,0.549422,0.652886,0.61061,0.643668,0.803075,0.622053,1.027326,0.622371,1.244902,41,11.0,
12204,85,88243,25,451,1012,0.559117,0.647323,0.648436,0.687215,0.789089,0.716776,1.06388,0.718365,1.295918,41,11.0,
12205,85,88243,25,450,1012,0.534006,0.644304,0.648277,0.708194,0.798148,0.725676,1.054344,0.715663,1.295441,41,11.0,
12206,85,88243,25,449,1012,0.568971,0.691824,0.667984,0.724564,0.835815,0.725994,1.048464,0.714233,1.288925,41,11.0,
12207,85,88243,25,448,1012,0.606796,0.74443,0.685785,0.738232,0.867283,0.721226,1.052437,0.711531,1.275257,41,11.0,
12208,85,88243,25,448,1011,0.617921,0.744589,0.669891,0.731874,0.874435,0.712803,1.064357,0.709147,1.272714,41,11.0,
12209,85,88243,25,447,1011,0.661398,0.761949,0.680551,0.737848,0.869521,0.718217,1.081316,0.714865,1.269169,41,11.0,
12210,85,88243,25,446,1011,0.678955,0.749978,0.686137,0.72923,0.852444,0.720292,1.073176,0.717579,1.26087,41,11.0,
12211,85,88243,25,445,1011,0.661079,0.721569,0.701778,0.714865,0.832813,0.72109,1.067111,0.723324,1.251453,41,11.0,
12212,85,88243,25,445,1010,0.638096,0.691084,0.687892,0.695234,0.802169,0.71295,1.062961,0.715504,1.255763,41,11.0,
12213,85,88243,25,444,1010,0.580639,0.64448,0.672411,0.672092,0.817331,0.702736,1.053385,0.716142,1.258636,41,11.0,
12214,85,88243,25,443,1010,0.546324,0.621976,0.656131,0.650864,0.850848,0.689488,1.063919,0.711673,1.268691,41,11.0,
12215,85,88243,25,440,1009,0.540099,0.635542,0.615273,0.658206,0.80983,0.691563,1.075889,0.703853,1.304921,41,11.0,
12216,85,88243,25,440,1008,0.530363,0.622295,0.596439,0.659164,0.790837,0.697309,1.065036,0.708002,1.297738,41,11.0,
12217,85,88243,25,439,1008,0.525895,0.626764,0.590853,0.659802,0.776313,0.69683,1.048278,0.70497,1.294387,41,11.0,
12218,85,88243,25,438,1008,0.517595,0.625168,0.585586,0.66475,0.764662,0.694117,1.039978,0.700501,1.279863,41,11.0,
12219,85,88243,25,437,1008,0.515839,0.629637,0.585746,0.665867,0.766896,0.687892,1.035031,0.695873,1.271723,41,11.0,
12220,85,88243,25,437,1007,0.534992,0.653897,0.595482,0.671613,0.767694,0.686616,1.029444,0.693957,1.274117,41,11.0,
12221,85,88243,25,436,1007,0.544728,0.664111,0.598355,0.675124,0.767694,0.686775,1.023699,0.690606,1.263264,41,11.0,
12222,85,88243,25,435,1007,0.555581,0.672251,0.591172,0.673528,0.758756,0.688052,1.020507,0.688531,1.249698,41,11.0,
12223,85,88243,25,434,1007,0.565636,0.657089,0.580798,0.664431,0.73737,0.691563,1.012686,0.690446,1.229428,41,11.0,
12224,85,88243,25,434,1006,0.55207,0.639054,0.58,0.660441,0.732103,0.682785,1.004546,0.685658,1.239004,41,11.0,
12225,85,88243,25,433,1006,0.551431,0.638096,0.598993,0.655493,0.719334,0.681827,0.999279,0.682945,1.221129,41,11.0,
12226,85,88243,25,432,1006,0.540099,0.643522,0.618624,0.661558,0.728911,0.679912,0.983319,0.681349,1.203732,41,11.0,
12227,85,88243,25,431,1006,0.524139,0.632989,0.602345,0.662835,0.748382,0.68071,0.968316,0.678955,1.179153,41,11.0,
12228,85,88243,25,431,1005,0.535152,0.640969,0.600429,0.655652,0.768013,0.674007,0.978531,0.670815,1.177078,41,11.0,
12229,85,88243,25,430,1005,0.515041,0.627243,0.575372,0.641448,0.763864,0.670017,0.988107,0.665707,1.152978,41,11.0,
12230,85,88243,25,429,1005,0.502592,0.62038,0.554783,0.625008,0.743115,0.659802,0.993693,0.657408,1.144359,41,11.0,
12231,85,88243,25,428,1005,0.459659,0.587821,0.508338,0.605696,0.700661,0.639373,0.979488,0.647991,1.16,41,11.0,
12232,85,88243,25,428,1004,0.421194,0.537386,0.478811,0.565636,0.6606,0.619901,0.979329,0.634904,1.182505,41,11.0,
12236,85,88243,25,425,1003,0.542972,0.609527,0.609527,0.605856,0.750936,0.634585,0.988905,0.646395,1.229428,41,11.0,
12237,85,88243,25,424,1003,0.538822,0.597397,0.62038,0.606654,0.762108,0.64033,0.979329,0.651662,1.230705,41,11.0,
12238,85,88243,25,423,1003,0.490782,0.548079,0.600429,0.595641,0.765141,0.635223,0.976616,0.655014,1.234216,41,11.0,
12239,85,88243,25,422,1002,0.444975,0.543451,0.549516,0.591172,0.772163,0.619422,0.983319,0.643363,1.213787,41,11.0,
12240,85,88243,25,421,1002,0.428377,0.549197,0.529885,0.587821,0.763545,0.622455,1.001195,0.645917,1.219373,41,11.0,
12241,85,88243,25,420,1002,0.421833,0.574574,0.492058,0.589736,0.760512,0.632191,1.026093,0.651662,1.228151,41,11.0,
12242,85,88243,25,420,1001,0.46732,0.601068,0.513445,0.601227,0.764502,0.635542,1.036148,0.654216,1.235812,41,11.0,
12243,85,88243,25,419,1001,0.538344,0.643363,0.533555,0.655174,0.756841,0.656291,1.045086,0.664111,1.247463,41,11.0,
12244,85,88243,25,418,1001,0.565955,0.644161,0.553346,0.664431,0.713589,0.673209,1.040298,0.671294,1.25289,41,11.0,
12245,85,88243,25,417,1001,0.547281,0.622614,0.565636,0.655972,0.666505,0.672411,1.014601,0.676401,1.249219,41,11.0,
12246,85,88243,25,417,1000,0.545845,0.638415,0.590215,0.668261,0.696032,0.660919,0.979808,0.67688,1.258636,41,11.0,
12247,85,88243,25,416,1000,0.556379,0.66076,0.614315,0.660919,0.705449,0.669538,0.923627,0.688212,1.24475,41,11.0,
12248,85,88243,25,415,1000,0.587182,0.678157,0.644959,0.681029,0.735295,0.675603,0.889312,0.700182,1.21666,41,11.0,
12249,85,88243,25,414,1000,0.6041,0.693319,0.678476,0.689967,0.779505,0.679274,0.888514,0.708481,1.173886,41,11.0,
12250,85,88243,25,414,999,0.607452,0.692042,0.668261,0.681668,0.79355,0.683104,0.907188,0.703534,1.130793,41,11.0,
12251,85,88243,25,413,999,0.603622,0.686456,0.663792,0.667782,0.824992,0.690286,0.941024,0.697469,1.094244,41,11.0,
12252,85,88243,25,412,999,0.581437,0.646555,0.622136,0.637617,0.8218,0.68071,0.96672,0.688531,1.085465,41,11.0,
12253,85,88243,25,411,999,0.517914,0.592768,0.582713,0.590055,0.794508,0.652301,0.97071,0.673049,1.103341,41,11.0,
12254,85,88243,25,411,998,0.427259,0.547441,0.541057,0.56388,0.734497,0.63666,0.971987,0.654854,1.12808,41,11.0,
12255,85,88243,25,410,998,0.467639,0.523022,0.544887,0.556698,0.73721,0.62054,0.991778,0.646874,1.172609,41,11.0,
12256,85,88243,25,409,998,0.424546,0.497645,0.506104,0.510892,0.708322,0.607133,1.01093,0.643682,1.224161,41,11.0,
12257,85,88243,25,408,998,0.492697,0.563242,0.570105,0.615751,0.756841,0.621976,1.041255,0.655493,1.266935,41,11.0,
12258,85,88243,25,408,997,0.492378,0.582394,0.584309,0.618624,0.770886,0.64464,1.024656,0.66858,1.267095,41,11.0,
12259,85,88243,25,407,997,0.508657,0.595482,0.574733,0.617667,0.77344,0.656291,1.022262,0.674007,1.285449,41,11.0,
12260,85,88243,25,406,997,0.50738,0.611283,0.580798,0.643522,0.757639,0.663633,1.016357,0.681349,1.294068,41,11.0,
12261,85,88243,25,405,997,0.545047,0.657887,0.611921,0.669857,0.766896,0.681508,1.005983,0.687414,1.295823,41,11.0,
12262,85,88243,25,405,996,0.489824,0.581277,0.530683,0.619422,0.730187,0.625966,0.961613,0.649428,1.25688,41,11.0,
12263,85,88243,25,404,996,0.493335,0.561007,0.531321,0.590374,0.715983,0.645438,0.950121,0.65278,1.251773,41,11.0,
12264,85,88243,25,403,996,0.434282,0.512807,0.509136,0.579841,0.687892,0.629637,0.947249,0.655333,1.243154,41,11.0,
12265,85,88243,25,402,996,0.502912,0.587023,0.565157,0.622295,0.714387,0.631871,0.953792,0.656929,1.230545,41,11.0,
12266,85,88243,25,402,995,0.528129,0.603302,0.58415,0.617347,0.705289,0.635383,0.941343,0.659962,1.219373,41,11.0,
12267,85,88243,25,401,995,0.538663,0.616071,0.605696,0.632989,0.732422,0.644161,0.945014,0.666665,1.207882,41,11.0,
12268,85,88243,25,400,995,0.523341,0.603462,0.618784,0.616071,0.732422,0.642086,0.94661,0.671613,1.197348,41,11.0,
12269,85,88243,25,399,995,0.557656,0.60011,0.629797,0.625966,0.753649,0.650864,0.949643,0.673049,1.189687,41,11.0,
12270,85,88243,25,399,994,0.580319,0.62421,0.654854,0.640011,0.792912,0.671613,0.963049,0.683423,1.19224,41,11.0,
12271,85,88243,25,398,994,0.55606,0.614155,0.625647,0.624849,0.787326,0.668101,0.959219,0.687573,1.188729,41,11.0,
12272,85,88243,25,397,994,0.557496,0.625806,0.643682,0.639852,0.786208,0.66076,0.957304,0.684541,1.187931,41,11.0,
12273,85,88243,25,397,993,0.571382,0.629318,0.670017,0.656291,0.809989,0.676241,1.000077,0.681987,1.190804,41,11.0,
12274,85,88243,25,396,993,0.567232,0.623891,0.655333,0.645917,0.816054,0.684221,1.010132,0.679593,1.191442,41,11.0,
12275,85,88243,25,395,993,0.570903,0.617507,0.631073,0.629637,0.787804,0.672251,1.001354,0.675922,1.195432,41,11.0,
12276,85,88243,25,394,993,0.535311,0.606814,0.644799,0.629158,0.781101,0.6606,0.996247,0.673049,1.20038,41,11.0,
12277,85,88243,25,394,992,0.50355,0.570743,0.623093,0.613677,0.771684,0.634744,0.978371,0.666027,1.205966,41,11.0,
12278,85,88243,25,393,992,0.510892,0.575212,0.568509,0.623412,0.752213,0.623093,0.988267,0.661398,1.21666,41,11.0,
12279,85,88243,25,392,992,0.522064,0.602026,0.578723,0.610644,0.731943,0.628679,1.001514,0.659642,1.218735,41,11.0,
12280,85,88243,25,391,992,0.538982,0.589896,0.629318,0.617028,0.727953,0.634265,0.989384,0.660121,1.214425,41,11.0,
12281,85,88243,25,391,991,0.528608,0.583511,0.587342,0.605377,0.711514,0.642565,0.993534,0.660919,1.239802,41,11.0,
12282,85,88243,25,390,991,0.549995,0.602824,0.609048,0.602345,0.771046,0.648949,0.990661,0.657568,1.226874,41,11.0,
12283,85,88243,25,389,991,0.548239,0.561327,0.604579,0.598993,0.760033,0.647193,0.983159,0.653737,1.205647,41,11.0,
12284,85,88243,25,388,991,0.464447,0.512967,0.534034,0.59213,0.719494,0.631712,0.956665,0.650066,1.179951,41,11.0,
12285,85,88243,25,388,990,0.489505,0.547281,0.619742,0.623253,0.73721,0.628839,0.985234,0.659642,1.196071,41,11.0,
12286,85,88243,25,387,990,0.52781,0.613357,0.623891,0.621178,0.764662,0.628041,0.965124,0.657887,1.168459,41,11.0,
12287,85,88243,25,386,990,0.525256,0.581596,0.574893,0.594045,0.74104,0.643363,0.956665,0.654695,1.147072,41,11.0,
12288,85,88243,25,385,990,0.527331,0.578883,0.584948,0.613996,0.69284,0.640171,0.963209,0.659483,1.146913,41,11.0,
12289,85,88243,25,385,989,0.461893,0.53595,0.559411,0.564199,0.697788,0.607452,0.928894,0.655652,1.159681,41,11.0,
12290,85,88243,25,384,989,0.545845,0.60825,0.611442,0.614315,0.729549,0.628999,0.919477,0.654535,1.169736,41,11.0,
12291,85,88243,25,383,989,0.535028,0.593852,0.570771,0.619017,0.732017,0.654279,0.925801,0.66021,1.182095,41,11.0,
12292,85,88243,25,382,989,0.496079,0.521725,0.504895,0.584876,0.685855,0.640816,0.916985,0.658767,1.192193,41,11.0,
12293,85,88243,25,382,988,0.46258,0.504414,0.501368,0.571252,0.648349,0.610842,0.887332,0.659409,1.174081,41,11.0,
12294,85,88243,25,381,988,0.491431,0.569649,0.556827,0.581831,0.673834,0.611644,0.909933,0.662614,1.195879,41,11.0,
12295,85,88243,25,380,988,0.512108,0.584235,0.566284,0.613247,0.729453,0.625749,0.955613,0.669346,1.222807,41,11.0,
12296,85,88243,25,379,988,0.578786,0.638572,0.601386,0.64322,0.780423,0.639854,1.005462,0.670468,1.242682,41,11.0,
12297,85,88243,25,379,987,0.520923,0.583915,0.524449,0.580389,0.719836,0.617094,0.941188,0.651875,1.198925,41,11.0,
12298,85,88243,25,378,987,0.439499,0.524129,0.466266,0.518198,0.638892,0.601867,0.920191,0.634565,1.204535,41,11.0,
12299,85,88243,25,377,987,0.373943,0.444307,0.38388,0.458412,0.57013,0.567085,0.885088,0.616452,1.208061,41,11.0,
12300,85,88243,25,376,986,0.43437,0.483096,0.472517,0.510825,0.625428,0.526373,0.856718,0.590647,1.186422,41,11.0,
12301,85,88243,25,375,986,0.489027,0.556186,0.547851,0.554903,0.709577,0.544485,0.92548,0.590326,1.174722,41,11.0,
12302,85,88243,25,374,986,0.497041,0.524289,0.557788,0.567886,0.721278,0.562918,0.941989,0.601706,1.150038,41,11.0,
12303,85,88243,25,374,985,0.432446,0.468029,0.478929,0.482455,0.660851,0.515153,0.921473,0.544325,1.129361,41,11.0,
12304,85,88243,25,373,985,0.360799,0.439659,0.399588,0.458733,0.63184,0.50778,0.914901,0.542241,1.10035,41,11.0,
12305,85,88243,25,372,985,0.432286,0.531822,0.467869,0.510986,0.66614,0.532624,0.928686,0.55859,1.087367,41,11.0,
12306,85,88243,25,371,985,0.490469,0.57574,0.535188,0.561475,0.703326,0.573977,0.941989,0.58119,1.090092,41,11.0,
12307,85,88243,25,371,984,0.519481,0.585838,0.562276,0.583113,0.724965,0.56452,0.940707,0.589845,1.138017,41,11.0,
12308,85,88243,25,370,984,0.565322,0.600745,0.619498,0.606515,0.775454,0.613567,0.926602,0.619658,1.147954,41,11.0,
12309,85,88243,25,369,984,0.525571,0.552499,0.613247,0.568047,0.726247,0.607316,0.900636,0.616933,1.13433,41,11.0,
12310,85,88243,25,368,984,0.326018,0.420585,0.43998,0.438858,0.579427,0.54192,0.826745,0.594013,1.10612,41,11.0,
12311,85,88243,25,368,983,0.410968,0.500247,0.529258,0.522526,0.661973,0.5868,0.911215,0.622383,1.136574,41,11.0,
12312,85,88243,25,367,983,0.385643,0.458573,0.468671,0.457451,0.581511,0.53631,0.84101,0.609721,1.117821,41,11.0,
12313,85,88243,25,366,983,0.441102,0.503452,0.518198,0.528456,0.628313,0.545126,0.860244,0.606835,1.118462,41,11.0,
